OBJECTID,shortest_dist
20126,226.28
20127,1650.39
20128,234.43
20129,197.13
20130,1258.41
20131,1259.78
20132,1256.07
20133,1269.91
20134,1318.79
20135,1323.67
20136,1285.73
20137,1293.73
20138,1330.69
20139,1234.58
20140,1318.18
20141,1322.67
20142,1329.77
20143,1281.24
20144,2052.88
20145,2055.72
20146,2060.66
20147,2063.33
20148,2063.98
20149,221.59
20150,221.41
20151,217.81
20152,224.95
20153,229.6
20154,218.93
20155,221.06
20156,216.27
20157,226.12
20158,217.11
20159,227.1
20160,232.0
20161,217.25
20162,217.84
20163,222.24
20164,228.28
20165,231.35
20166,229.37
20167,227.42
20168,230.54
20169,236.26
20170,235.78
20171,237.99
20172,240.06
20173,240.51
20174,242.38
20175,243.76
20176,243.09
20177,243.35
20178,1283.66
20179,1211.4
20180,187.62
20181,223.73
20182,214.74
20183,1827.03
20184,222.35
20185,1202.39
20186,2279.93
20187,1893.69
20188,231.81
20189,1865.43
20190,223.71
20191,1996.88
20192,1871.31
20193,1228.36
20194,1276.44
20195,214.71
20196,222.2
20197,223.43
20198,238.9
20199,234.96
20200,1871.21
20201,1912.96
20202,2040.06
20203,229.12
20204,231.09
20205,203.36
20206,185.69
20207,1912.34
20208,1991.8
20209,401.04
20210,2280.65
20211,2280.37
20212,2279.57
20213,232.57
20214,2063.29
20215,2065.63
20216,232.68
20217,231.84
20218,1253.82
20219,567.42
20220,570.38
20221,573.31
20222,562.94
20223,570.28
20224,564.07
20225,563.91
20226,572.63
20227,570.88
20228,566.15
20229,566.69
20230,557.64
20231,566.44
20232,561.86
20233,562.23
20234,561.37
20235,559.19
20236,554.4
20237,556.64
20238,192.58
20239,216.15
20240,1236.59
20241,1255.52
20242,1872.12
20243,220.98
20244,223.5
20245,224.9
20246,244.63
20247,222.67
20248,218.76
20249,218.23
20250,225.92
20251,227.24
20252,219.13
20253,231.92
20254,233.37
20255,230.22
20256,246.73
20257,1897.24
20258,214.1
20259,217.48
20260,225.65
20261,222.41
20262,233.4
20263,218.01
20264,210.82
20265,217.01
20266,215.1
20267,214.78
20268,227.23
20269,232.57
20270,240.46
20271,834.26
20272,835.18
20273,1995.57
20274,841.84
20275,216.61
20276,222.05
20277,217.08
20278,235.87
20279,230.56
20280,2427.56
20281,2686.48
20282,2759.06
20283,2705.14
20284,293.95
20285,2652.67
20286,2719.82
20287,2810.48
20288,2617.94
20289,2664.14
20290,453.58
20291,2494.51
20292,2459.36
20293,2672.7
20294,2338.2
20295,519.38
20296,2605.55
20297,2746.74
20298,2807.57
20299,2729.07
20300,453.11
20301,2681.47
20302,2767.73
20303,421.22
20304,2462.24
20305,2829.9
20306,545.23
20307,2860.14
20308,2726.54
20309,142.82
20310,447.42
20311,2320.82
20312,2530.75
20313,286.68
20314,2450.67
20315,280.04
20316,2844.78
20317,487.93
20318,126.42
20319,386.64
20320,152.2
20321,359.46
20322,186.84
20323,344.4
20324,256.57
20325,739.54
20326,173.41
20327,146.29
20328,2776.27
20329,662.9
20330,538.37
20331,2330.17
20332,166.08
20333,2406.69
20334,460.73
20335,125.77
20336,465.53
20337,243.44
20338,175.12
20339,832.03
20340,461.15
20341,2556.85
20342,576.62
20343,2506.06
20344,576.27
20345,2389.27
20346,2674.81
20347,371.64
20348,2787.58
20349,2581.85
20350,216.61
20351,481.35
20352,478.43
20353,311.53
20354,538.42
20355,204.9
20356,519.69
20357,174.96
20358,2344.19
20359,539.61
20360,288.02
20361,2595.42
20362,525.38
20363,460.79
20364,470.53
20365,580.94
20366,305.04
20367,2369.67
20368,239.93
20369,2799.69
20370,141.04
20371,151.04
20372,463.16
20373,473.29
20374,267.92
20375,470.95
20376,473.0
20377,679.84
20378,296.11
20379,342.61
20380,167.65
20381,623.97
20382,187.64
20383,1317.97
20384,2139.26
20385,431.22
20386,2694.47
20387,136.28
20388,2643.99
20389,2650.29
20390,116.04
20391,410.59
20392,169.87
20393,1209.45
20394,229.38
20395,2756.56
20396,189.24
20397,2016.53
20398,276.47
20399,184.59
20400,874.45
20401,518.0
20402,2544.93
20403,466.31
20404,466.1
20405,287.52
20406,244.59
20407,506.66
20408,560.02
20409,582.54
20410,180.72
20411,183.89
20412,484.27
20413,574.76
20414,469.51
20415,170.61
20416,459.26
20417,223.1
20418,452.73
20419,2736.56
20420,841.75
20421,447.72
20422,524.49
20423,470.71
20424,518.65
20425,245.48
20426,453.23
20427,471.92
20428,128.33
20429,363.48
20430,526.96
20431,894.39
20432,1631.74
20433,916.14
20434,161.96
20435,854.61
20436,580.87
20437,580.44
20438,437.72
20439,451.9
20440,724.86
20441,503.59
20442,181.87
20443,255.0
20444,458.77
20445,494.25
20446,473.19
20447,1792.86
20448,514.13
20449,524.87
20450,186.77
20451,1204.71
20452,432.74
20453,406.43
20454,452.8
20455,204.26
20456,206.5
20457,648.44
20458,181.6
20459,166.16
20460,199.81
20461,418.92
20462,163.94
20463,467.64
20464,550.94
20465,163.47
20466,211.36
20467,196.02
20468,2044.39
20469,220.02
20470,621.03
20471,182.85
20472,2792.42
20473,701.96
20474,526.25
20475,387.68
20476,507.45
20477,524.32
20478,525.54
20479,197.48
20480,264.64
20481,921.54
20482,463.16
20483,518.35
20484,173.25
20485,366.03
20486,860.37
20487,190.46
20488,508.91
20489,150.41
20490,163.9
20491,516.2
20492,168.76
20493,2632.5
20494,876.02
20495,134.62
20496,472.41
20497,409.59
20498,149.77
20499,243.18
20500,187.18
20501,585.14
20502,1247.87
20503,422.66
20504,2608.33
20505,1812.57
20506,838.86
20507,222.67
20508,1275.03
20509,546.61
20510,2816.29
20511,558.11
20512,228.39
20513,1277.46
20514,522.28
20515,887.04
20516,664.84
20517,1205.14
20518,322.24
20519,180.9
20520,386.12
20521,867.59
20522,2055.95
20523,189.24
20524,569.68
20525,879.8
20526,486.49
20527,509.19
20528,1322.34
20529,560.35
20530,1826.6
20531,153.71
20532,1211.44
20533,136.29
20534,1274.29
20535,409.45
20536,1251.73
20537,492.47
20538,462.06
20539,165.71
20540,639.69
20541,450.29
20542,319.12
20543,383.22
20544,512.72
20545,411.86
20546,800.31
20547,1899.12
20548,247.18
20549,167.64
20550,1327.68
20551,579.15
20552,454.05
20553,1273.75
20554,327.98
20555,791.62
20556,181.67
20557,1322.61
20558,425.66
20559,1206.44
20560,196.33
20561,374.16
20562,166.98
20563,1988.86
20564,212.84
20565,363.04
20566,1334.94
20567,289.13
20568,211.41
20569,456.88
20570,212.27
20571,1216.69
20572,1212.01
20573,1321.51
20574,796.82
20575,1321.56
20576,521.96
20577,470.1
20578,1812.35
20579,329.08
20580,506.66
20581,460.48
20582,242.61
20583,145.96
20584,588.37
20585,398.19
20586,220.28
20587,492.05
20588,173.64
20589,417.43
20590,1204.79
20591,1459.45
20592,1831.6
20593,548.59
20594,508.59
20595,581.68
20596,1933.42
20597,1213.73
20598,212.07
20599,180.86
20600,191.24
20601,1802.7
20602,1334.36
20603,181.63
20604,220.58
20605,545.33
20606,338.38
20607,2793.05
20608,1830.63
20609,193.75
20610,243.16
20611,1229.48
20612,539.7
20613,552.02
20614,544.11
20615,179.6
20616,274.78
20617,178.85
20618,1264.81
20619,1242.86
20620,1278.94
20621,1291.22
20622,1216.2
20623,1236.78
20624,1256.76
20625,190.21
20626,523.52
20627,520.33
20628,531.89
20629,528.23
20630,529.07
20631,175.27
20632,1283.36
20633,408.75
20634,168.76
20635,1802.27
20636,183.5
20637,1283.39
20638,1281.24
20639,210.85
20640,240.61
20641,1272.05
20642,158.03
20643,211.95
20644,182.57
20645,1265.97
20646,1323.52
20647,1210.15
20648,1211.35
20649,1255.23
20650,1209.86
20651,476.34
20652,536.0
20653,526.45
20654,225.43
20655,394.72
20656,2104.69
20657,1235.47
20658,376.76
20659,2053.92
20660,224.9
20661,190.1
20662,187.58
20663,399.54
20664,1896.61
20665,1252.25
20666,205.7
20667,1325.91
20668,1893.02
20669,1209.35
20670,232.21
20671,234.47
20672,237.63
20673,235.94
20674,244.22
20675,404.68
20676,404.55
20677,1946.76
20678,225.9
20679,191.51
20680,230.87
20681,174.81
20682,1326.08
20683,2130.83
20684,1318.96
20685,1289.48
20686,1255.45
20687,1323.15
20688,1210.01
20689,1276.87
20690,1284.16
20691,1297.81
20692,2280.68
20693,2280.47
20694,2056.24
20695,2056.98
20696,232.14
20697,233.5
20698,227.22
20699,222.55
20700,227.36
20701,235.25
20702,236.38
20703,237.82
20704,238.13
20705,242.15
20706,404.45
20707,619.55
20708,1212.93
20709,1255.06
20710,2130.63
20711,357.77
20712,2130.4
20713,378.18
20714,220.8
20715,218.59
20716,245.97
20717,569.17
20718,1997.01
20719,238.22
20720,215.72
20721,234.49
20722,1213.31
20723,365.1
20724,211.76
20725,315.53
20726,270.35
20727,263.09
20728,263.37
20729,208.53
20730,1887.15
20731,722.18
20732,1079.47
20733,216.69
20734,1234.77
20735,402.69
20736,313.02
20737,299.07
20738,403.92
20739,393.85
20740,375.56
20741,2280.99
20742,2279.88
20743,2279.22
20744,2062.25
20745,2062.77
20746,2064.25
20747,2066.93
20748,397.8
20749,221.48
20750,400.63
20751,568.31
20752,564.01
20753,568.99
20754,570.98
20755,570.01
20756,570.62
20757,566.1
20758,571.96
20759,567.22
20760,554.7
20761,216.69
20762,187.15
20763,187.03
20764,215.64
20765,221.01
20766,215.23
20767,239.35
20768,229.95
20769,222.1
20770,225.3
20771,208.52
20772,1984.03
20773,223.06
20774,838.82
20775,842.01
20776,837.29
20777,213.23
20778,212.81
20779,221.15
20780,223.72
20781,224.86
20782,223.98
20783,223.16
20784,233.45
20785,227.02
20786,231.74
20787,233.46
20788,233.13
20789,239.83
20790,235.26
20791,234.75
20792,235.39
20793,239.39
20794,237.42
20795,722.82
20796,211.21
20797,418.04
20798,433.96
20799,150.95
20800,201.09
20801,491.26
20802,716.01
20803,185.62
20804,185.44
20805,415.57
20806,186.23
20807,584.04
20808,228.77
20809,189.38
20810,384.05
20811,179.29
20812,393.1
20813,616.34
20814,470.82
20815,2617.12
20816,181.93
20817,578.51
20818,418.59
20819,913.52
20820,238.02
20821,286.24
20822,349.34
20823,179.43
20824,271.9
20825,2365.54
20826,582.58
20827,241.37
20828,181.5
20829,473.96
20830,1924.65
20831,732.77
20832,165.15
20833,411.43
20834,397.45
20835,420.46
20836,459.46
20837,896.26
20838,2066.1
20839,219.36
20840,519.42
20841,407.07
20842,380.13
20843,460.06
20844,558.41
20845,239.42
20846,213.76
20847,548.68
20848,255.17
20849,765.69
20850,470.98
20851,187.53
20852,180.92
20853,556.74
20854,176.85
20855,458.58
20856,572.91
20857,583.68
20858,245.03
20859,524.23
20860,203.41
20861,900.21
20862,450.13
20863,313.82
20864,459.14
20865,475.52
20866,528.9
20867,487.46
20868,554.68
20869,179.79
20870,628.93
20871,310.95
20872,243.88
20873,200.63
20874,389.07
20875,523.47
20876,218.15
20877,213.13
20878,524.5
20879,191.5
20880,166.88
20881,200.12
20882,598.53
20883,149.01
20884,512.23
20885,512.8
20886,1932.44
20887,559.4
20888,476.49
20889,246.57
20890,251.53
20891,240.18
20892,222.63
20893,237.34
20894,2361.22
20895,278.35
20896,162.59
20897,223.78
20898,449.89
20899,734.86
20900,1818.17
20901,552.62
20902,188.31
20903,332.66
20904,578.81
20905,1791.91
20906,214.22
20907,630.97
20908,193.87
20909,238.76
20910,295.47
20911,357.64
20912,493.37
20913,146.22
20914,231.61
20915,606.13
20916,522.35
20917,468.81
20918,547.48
20919,1924.42
20920,226.24
20921,462.72
20922,1816.67
20923,1275.66
20924,297.5
20925,518.72
20926,614.79
20927,502.81
20928,738.36
20929,447.37
20930,1926.11
20931,282.4
20932,149.76
20933,608.03
20934,2063.76
20935,527.82
20936,189.97
20937,459.89
20938,527.93
20939,708.75
20940,277.16
20941,246.92
20942,152.5
20943,382.3
20944,476.6
20945,253.05
20946,440.62
20947,155.71
20948,204.17
20949,447.61
20950,2027.93
20951,413.5
20952,408.02
20953,1832.28
20954,1935.01
20955,237.9
20956,235.65
20957,191.06
20958,460.31
20959,1253.0
20960,375.1
20961,1800.79
20962,1923.07
20963,139.11
20964,461.54
20965,453.99
20966,447.76
20967,1319.85
20968,462.63
20969,130.95
20970,1292.38
20971,450.94
20972,372.79
20973,161.71
20974,2448.8
20975,1870.27
20976,255.03
20977,186.84
20978,1288.42
20979,217.6
20980,174.92
20981,218.76
20982,168.3
20983,139.81
20984,445.46
20985,170.72
20986,424.07
20987,415.66
20988,431.77
20989,224.02
20990,143.61
20991,496.43
20992,446.56
20993,435.36
20994,427.62
20995,619.82
20996,154.06
20997,178.59
20998,888.39
20999,450.32
21000,495.61
21001,164.5
21002,177.87
21003,709.3
21004,328.13
21005,359.6
21006,607.56
21007,231.38
21008,388.39
21009,434.33
21010,560.16
21011,204.46
21012,161.35
21013,2063.33
21014,444.33
21015,433.78
21016,506.89
21017,492.9
21018,906.44
21019,1290.78
21020,466.95
21021,1934.14
21022,441.73
21023,1919.63
21024,447.66
21025,1205.03
21026,240.27
21027,1205.7
21028,799.35
21029,179.86
21030,1328.86
21031,1922.14
21032,258.25
21033,151.92
21034,1820.97
21035,1316.75
21036,1893.5
21037,470.18
21038,496.25
21039,1320.74
21040,609.27
21041,186.39
21042,426.61
21043,1332.6
21044,1215.71
21045,603.77
21046,175.27
21047,216.46
21048,187.75
21049,820.24
21050,915.8
21051,1812.94
21052,1318.59
21053,1323.48
21054,222.68
21055,187.72
21056,595.01
21057,353.73
21058,196.02
21059,160.12
21060,190.27
21061,176.19
21062,1927.79
21063,189.72
21064,909.04
21065,904.17
21066,910.13
21067,1926.76
21068,186.4
21069,618.72
21070,1323.39
21071,1255.18
21072,526.72
21073,413.8
21074,1269.39
21075,1323.19
21076,461.22
21077,577.8
21078,136.3
21079,466.33
21080,179.0
21081,176.9
21082,1241.71
21083,1254.58
21084,1795.01
21085,1283.47
21086,448.4
21087,191.74
21088,449.85
21089,193.18
21090,1830.82
21091,212.51
21092,192.93
21093,177.13
21094,706.18
21095,390.21
21096,2130.74
21097,514.84
21098,2059.7
21099,232.5
21100,373.18
21101,1821.91
21102,548.09
21103,1827.54
21104,181.77
21105,707.37
21106,1262.72
21107,1302.44
21108,1286.66
21109,1205.63
21110,227.74
21111,236.21
21112,574.99
21113,1796.83
21114,191.05
21115,1925.43
21116,706.89
21117,1818.47
21118,1811.13
21119,190.18
21120,1314.94
21121,1264.08
21122,1262.32
21123,1819.14
21124,1895.81
21125,1815.84
21126,1824.81
21127,1214.93
21128,501.13
21129,224.1
21130,222.75
21131,221.86
21132,222.29
21133,1816.34
21134,1935.38
21135,1935.01
21136,423.85
21137,1930.12
21138,1249.06
21139,1247.02
21140,1260.4
21141,1249.47
21142,1266.97
21143,1270.47
21144,1293.75
21145,1432.47
21146,1324.41
21147,1277.54
21148,2048.9
21149,2059.32
21150,1921.7
21151,189.45
21152,722.64
21153,1994.96
21154,229.91
21155,2130.57
21156,1262.32
21157,1921.76
21158,1245.59
21159,1251.72
21160,1323.71
21161,1256.19
21162,197.74
21163,1267.97
21164,1273.18
21165,1210.55
21166,1302.5
21167,231.06
21168,1325.76
21169,1886.18
21170,572.77
21171,556.03
21172,1316.27
21173,2048.66
21174,2057.12
21175,2062.56
21176,218.71
21177,215.83
21178,225.57
21179,227.73
21180,222.54
21181,227.0
21182,231.42
21183,234.58
21184,233.23
21185,235.25
21186,230.43
21187,232.45
21188,237.69
21189,242.02
21190,242.68
21191,1265.25
21192,1297.75
21193,165.08
21194,1995.23
21195,399.01
21196,1925.22
21197,194.36
21198,1920.18
21199,565.27
21200,556.49
21201,231.28
21202,1923.92
21203,234.36
21204,1994.25
21205,229.8
21206,1925.01
21207,245.81
21208,1256.16
21209,1288.19
21210,236.8
21211,1274.86
21212,1920.17
21213,224.1
21214,225.3
21215,233.27
21216,233.45
21217,284.75
21218,231.68
21219,1930.28
21220,379.52
21221,375.55
21222,376.09
21223,375.77
21224,373.86
21225,2280.65
21226,2048.98
21227,2058.74
21228,2060.67
21229,2065.68
21230,2065.74
21231,2070.02
21232,394.15
21233,1931.95
21234,567.85
21235,567.24
21236,569.76
21237,566.65
21238,554.92
21239,564.0
21240,559.78
21241,1425.72
21242,211.15
21243,215.4
21244,211.73
21245,213.19
21246,227.3
21247,221.46
21248,218.33
21249,216.8
21250,227.12
21251,224.96
21252,229.57
21253,235.12
21254,245.54
21255,131.18
21256,1619.62
21257,225.17
21258,222.54
21259,839.31
21260,836.55
21261,223.85
21262,224.76
21263,220.82
21264,224.94
21265,231.85
21266,722.6
21267,2472.78
21268,2296.78
21269,2399.97
21270,578.62
21271,245.2
21272,584.31
21273,2259.05
21274,217.23
21275,170.03
21276,283.95
21277,677.08
21278,453.6
21279,2353.95
21280,621.15
21281,207.49
21282,484.56
21283,234.7
21284,2580.03
21285,855.71
21286,2327.34
21287,274.0
21288,530.83
21289,137.03
21290,627.33
21291,312.92
21292,412.94
21293,418.68
21294,2371.42
21295,400.26
21296,2272.24
21297,250.87
21298,297.57
21299,436.06
21300,272.73
21301,462.62
21302,183.81
21303,277.36
21304,2427.46
21305,164.47
21306,454.68
21307,173.54
21308,250.96
21309,185.86
21310,202.07
21311,431.93
21312,611.64
21313,531.28
21314,264.44
21315,464.38
21316,380.86
21317,173.05
21318,610.43
21319,2429.83
21320,638.94
21321,465.96
21322,451.91
21323,423.11
21324,2434.24
21325,2568.32
21326,158.65
21327,659.29
21328,157.05
21329,655.19
21330,189.72
21331,355.96
21332,175.8
21333,522.45
21334,224.8
21335,572.43
21336,492.0
21337,158.34
21338,191.96
21339,459.96
21340,222.3
21341,178.07
21342,245.98
21343,174.8
21344,2470.9
21345,370.7
21346,229.1
21347,170.8
21348,161.51
21349,168.21
21350,245.16
21351,162.77
21352,499.78
21353,342.59
21354,459.59
21355,224.49
21356,294.65
21357,162.92
21358,154.35
21359,179.77
21360,160.76
21361,391.33
21362,187.54
21363,144.22
21364,2277.1
21365,655.98
21366,557.7
21367,293.46
21368,290.04
21369,172.25
21370,268.39
21371,256.97
21372,485.82
21373,147.25
21374,170.93
21375,2753.05
21376,184.79
21377,408.21
21378,2758.65
21379,191.56
21380,590.91
21381,236.33
21382,275.12
21383,181.76
21384,430.54
21385,293.9
21386,183.83
21387,606.67
21388,181.19
21389,448.43
21390,156.33
21391,183.74
21392,159.75
21393,540.69
21394,527.27
21395,574.54
21396,248.48
21397,186.66
21398,132.82
21399,279.14
21400,180.41
21401,222.28
21402,201.42
21403,436.76
21404,180.73
21405,248.47
21406,500.45
21407,2728.17
21408,190.56
21409,397.25
21410,291.5
21411,540.78
21412,489.97
21413,168.81
21414,189.17
21415,170.46
21416,368.24
21417,188.47
21418,450.59
21419,608.34
21420,253.54
21421,563.61
21422,405.47
21423,182.55
21424,466.97
21425,336.71
21426,146.99
21427,648.12
21428,472.52
21429,388.54
21430,263.78
21431,246.14
21432,247.88
21433,384.58
21434,204.91
21435,225.8
21436,343.08
21437,330.04
21438,254.61
21439,274.23
21440,273.32
21441,153.76
21442,162.5
21443,322.03
21444,154.85
21445,564.71
21446,320.5
21447,644.38
21448,262.17
21449,149.02
21450,185.43
21451,137.2
21452,127.94
21453,255.06
21454,297.17
21455,185.45
21456,240.51
21457,321.22
21458,169.32
21459,622.4
21460,568.53
21461,471.14
21462,209.09
21463,225.12
21464,299.65
21465,180.97
21466,458.3
21467,230.63
21468,164.55
21469,291.25
21470,273.76
21471,224.0
21472,427.04
21473,288.3
21474,449.72
21475,294.96
21476,172.41
21477,171.35
21478,196.04
21479,198.98
21480,501.97
21481,663.62
21482,473.58
21483,271.45
21484,225.64
21485,178.74
21486,322.12
21487,164.16
21488,188.25
21489,157.73
21490,262.47
21491,327.93
21492,180.5
21493,184.16
21494,243.96
21495,215.12
21496,153.89
21497,127.52
21498,423.04
21499,599.77
21500,376.35
21501,313.46
21502,181.32
21503,1926.66
21504,157.56
21505,557.59
21506,441.83
21507,2574.45
21508,166.78
21509,452.22
21510,184.44
21511,279.8
21512,167.79
21513,2461.08
21514,630.43
21515,470.0
21516,221.2
21517,195.32
21518,151.95
21519,338.46
21520,414.59
21521,162.56
21522,633.25
21523,452.56
21524,207.45
21525,348.65
21526,185.04
21527,243.35
21528,462.59
21529,542.81
21530,476.21
21531,185.49
21532,447.89
21533,671.3
21534,166.4
21535,290.59
21536,2549.36
21537,656.93
21538,190.54
21539,191.77
21540,650.95
21541,441.72
21542,460.29
21543,305.97
21544,392.2
21545,553.23
21546,497.52
21547,170.36
21548,461.95
21549,419.77
21550,427.5
21551,311.13
21552,525.77
21553,277.63
21554,198.12
21555,168.65
21556,221.54
21557,767.57
21558,449.21
21559,200.67
21560,234.44
21561,246.81
21562,177.57
21563,146.11
21564,172.71
21565,251.4
21566,329.5
21567,190.04
21568,254.49
21569,153.82
21570,178.94
21571,434.53
21572,525.75
21573,630.3
21574,1919.62
21575,179.38
21576,2577.7
21577,271.65
21578,165.56
21579,183.26
21580,169.51
21581,698.51
21582,561.64
21583,251.42
21584,166.16
21585,163.43
21586,232.18
21587,224.77
21588,165.34
21589,273.9
21590,284.64
21591,208.89
21592,166.78
21593,2371.4
21594,182.94
21595,475.01
21596,190.31
21597,172.65
21598,188.31
21599,448.06
21600,530.08
21601,221.1
21602,210.58
21603,163.76
21604,181.63
21605,176.51
21606,217.68
21607,616.18
21608,252.76
21609,506.16
21610,172.79
21611,202.42
21612,229.05
21613,250.07
21614,174.34
21615,242.03
21616,203.21
21617,203.01
21618,140.51
21619,257.15
21620,215.96
21621,271.32
21622,892.49
21623,178.15
21624,172.19
21625,433.21
21626,183.46
21627,184.11
21628,261.2
21629,220.96
21630,814.32
21631,168.31
21632,189.39
21633,226.58
21634,218.83
21635,188.29
21636,181.78
21637,255.23
21638,573.47
21639,320.01
21640,393.77
21641,799.05
21642,160.85
21643,187.16
21644,170.05
21645,234.28
21646,1925.79
21647,175.42
21648,181.94
21649,158.6
21650,594.46
21651,151.62
21652,203.39
21653,204.05
21654,475.67
21655,631.11
21656,496.51
21657,228.65
21658,1320.66
21659,860.32
21660,574.56
21661,433.49
21662,366.18
21663,140.1
21664,1920.62
21665,251.54
21666,245.1
21667,167.1
21668,499.18
21669,642.03
21670,825.45
21671,1281.95
21672,188.13
21673,474.39
21674,435.76
21675,242.2
21676,174.52
21677,2613.51
21678,1923.77
21679,631.05
21680,656.01
21681,185.43
21682,894.96
21683,860.26
21684,191.53
21685,176.09
21686,276.72
21687,470.96
21688,1214.9
21689,384.69
21690,190.66
21691,365.84
21692,473.14
21693,896.03
21694,2643.12
21695,435.51
21696,1289.89
21697,482.13
21698,1426.0
21699,470.01
21700,862.81
21701,252.88
21702,1205.56
21703,455.93
21704,188.77
21705,155.82
21706,628.55
21707,461.02
21708,463.22
21709,550.49
21710,146.43
21711,398.61
21712,316.65
21713,179.32
21714,608.29
21715,194.36
21716,602.61
21717,1835.12
21718,1251.77
21719,1205.4
21720,156.7
21721,228.3
21722,172.0
21723,447.2
21724,1241.3
21725,361.11
21726,389.76
21727,188.76
21728,284.43
21729,208.18
21730,1242.83
21731,166.11
21732,1279.29
21733,1202.8
21734,403.34
21735,160.92
21736,234.45
21737,197.65
21738,623.78
21739,487.92
21740,197.68
21741,1233.56
21742,192.25
21743,583.35
21744,201.74
21745,1080.44
21746,472.11
21747,1226.33
21748,470.62
21749,442.66
21750,1860.82
21751,315.14
21752,1211.24
21753,470.77
21754,202.52
21755,1924.83
21756,828.36
21757,629.37
21758,390.77
21759,349.42
21760,241.44
21761,527.82
21762,181.6
21763,218.62
21764,306.24
21765,1930.68
21766,158.93
21767,434.34
21768,426.13
21769,402.69
21770,1316.49
21771,1324.33
21772,877.85
21773,600.66
21774,478.75
21775,741.61
21776,247.06
21777,386.4
21778,497.67
21779,862.8
21780,190.8
21781,190.48
21782,619.98
21783,173.32
21784,871.46
21785,1925.53
21786,469.9
21787,1241.12
21788,307.06
21789,1923.3
21790,1813.97
21791,196.24
21792,291.56
21793,1316.73
21794,216.86
21795,146.75
21796,358.76
21797,642.67
21798,535.48
21799,1325.84
21800,1321.22
21801,1258.81
21802,624.61
21803,202.63
21804,190.04
21805,486.35
21806,189.52
21807,547.14
21808,1259.47
21809,819.58
21810,157.43
21811,555.14
21812,174.51
21813,773.14
21814,487.43
21815,1216.5
21816,154.68
21817,863.37
21818,192.06
21819,1428.65
21820,345.62
21821,1261.05
21822,478.93
21823,2060.47
21824,217.44
21825,1255.92
21826,339.79
21827,159.21
21828,1929.07
21829,1812.46
21830,1651.28
21831,376.53
21832,1255.54
21833,1226.86
21834,1261.43
21835,192.96
21836,1921.22
21837,1927.58
21838,1427.4
21839,445.92
21840,189.92
21841,216.54
21842,1281.9
21843,1320.63
21844,181.91
21845,1271.64
21846,1214.97
21847,545.97
21848,538.92
21849,490.07
21850,1212.38
21851,189.65
21852,187.94
21853,182.45
21854,374.79
21855,1264.64
21856,1254.53
21857,1792.63
21858,395.78
21859,1210.15
21860,373.87
21861,708.19
21862,211.97
21863,706.27
21864,191.34
21865,1790.85
21866,1923.7
21867,1920.73
21868,1330.37
21869,1272.73
21870,1206.45
21871,1925.33
21872,287.11
21873,1320.15
21874,1275.41
21875,207.41
21876,1321.76
21877,1274.68
21878,404.43
21879,1333.02
21880,1280.19
21881,1275.21
21882,1921.21
21883,288.92
21884,1267.6
21885,288.44
21886,1618.65
21887,288.3
21888,1919.97
21889,1920.78
21890,380.14
21891,1934.86
21892,1993.12
21893,1934.09
21894,1948.76
21895,1255.02
21896,1282.94
21897,1206.56
21898,1988.15
21899,1258.53
21900,1870.59
21901,1932.86
21902,1326.27
21903,575.54
21904,1921.46
21905,404.47
21906,397.83
21907,1920.73
21908,2048.46
21909,217.37
21910,233.07
21911,227.9
21912,391.37
21913,1278.61
21914,1283.06
21915,2648.1
21916,2642.01
21917,2643.13
21918,2643.86
21919,2642.58
21920,314.42
21921,1921.1
21922,1934.08
21923,389.12
21924,402.39
21925,397.58
21926,392.79
21927,1923.74
21928,1924.44
21929,1924.72
21930,1275.06
21931,1277.15
21932,2278.9
21933,215.72
21934,192.0
21935,1928.75
21936,213.25
21937,237.56
21938,395.39
21939,264.6
21940,1930.76
21941,1923.53
21942,221.88
21943,377.27
21944,2279.4
21945,2279.27
21946,2069.7
21947,1620.26
21948,1265.14
21949,307.54
21950,1985.12
21951,1225.54
21952,220.11
21953,833.82
21954,840.59
21955,835.46
21956,835.29
21957,837.05
21958,836.32
21959,837.47
21960,216.89
21961,218.37
21962,236.98
21963,2330.88
21964,756.91
21965,164.71
21966,193.63
21967,189.41
21968,525.67
21969,153.85
21970,183.09
21971,454.81
21972,214.52
21973,126.63
21974,653.16
21975,416.3
21976,547.18
21977,162.11
21978,445.1
21979,150.63
21980,2275.86
21981,518.19
21982,176.54
21983,163.12
21984,189.51
21985,295.82
21986,421.17
21987,311.84
21988,187.89
21989,434.54
21990,541.64
21991,176.61
21992,198.28
21993,478.5
21994,200.87
21995,116.31
21996,523.09
21997,520.63
21998,162.58
21999,481.21
22000,122.12
22001,187.16
22002,2334.22
22003,338.13
22004,502.98
22005,155.95
22006,474.31
22007,460.62
22008,251.23
22009,426.75
22010,425.98
22011,256.01
22012,171.93
22013,482.82
22014,265.12
22015,244.69
22016,410.05
22017,195.95
22018,490.31
22019,412.18
22020,208.45
22021,665.05
22022,471.65
22023,214.16
22024,330.31
22025,491.1
22026,339.34
22027,525.47
22028,457.11
22029,265.71
22030,140.59
22031,289.32
22032,143.78
22033,407.7
22034,162.75
22035,643.43
22036,170.56
22037,301.01
22038,425.56
22039,167.91
22040,2466.51
22041,579.97
22042,565.28
22043,239.28
22044,516.64
22045,286.39
22046,479.47
22047,171.14
22048,519.35
22049,431.71
22050,454.1
22051,518.78
22052,476.4
22053,494.3
22054,635.28
22055,215.02
